Client_ID,Age,Gender,Monthly_Income,Credit_History,Monthly_Repayment,Employment,Default_Flag
C01897,55,Female,4850.538333,2,2024.450833,Employed,0
C01898,49,Male,3965.059167,4,2393.4975,Employed,1
C01899,18,Female,2049.213683,5,2993.395005,Employed,1
C01900,55,Female,2619.3975,7,435.8958333,Employed,0
C01901,50,Female,4936.585833,4,2477.585,Employed,0
C01902,30,Male,3535.698333,8,1051.085833,Self-Employed,0
C01903,23,Female,3890.1,4,1796.104167,Unemployed,1
C01904,53,Male,3590.868333,1,1384.065,Employed,0
C01905,72,Male,3643.110583,5,3313.290154,Employed,1
C01906,38,Male,4820.210833,8,1723.199167,Self-Employed,0
C01907,22,Male,4973.521667,5,0,Employed,0
C01908,70,Female,4102.424167,1,2460.385,Self-Employed,1
C01909,38,Male,5421.0825,1,0,Self-Employed,0
C01910,31,Female,5257.0675,4,1925.925,Employed,0
C01911,42,Female,3835.845833,1,2220.585833,Employed,0
C01912,44,Female,6016.596667,5,1084.833333,Self-Employed,0
C01913,20,Male,3319.283749,4,3199.049232,Employed,1
C01914,55,Male,4550.925,1,1618.41,Employed,0
C01915,18,Male,3718.988159,2,2233.080713,Self-Employed,1
C01916,48,Female,3962.833333,0,2655.120833,Employed,0
C01917,64,Male,5322.976793,2,2689.829433,Employed,1
C01918,35,Male,3523.221043,1,2353.938892,Self-Employed,1
C01919,20,Male,3000.081667,4,2550.075,Employed,1
C01920,55,Male,3513.2625,9,2090.506667,Employed,0
C01921,25,Female,4465.725,10,1882.308333,Employed,0
C01922,27,Male,6185.886667,9,2659.238333,Employed,0
C01923,49,Female,3320.61751,4,2506.359322,Unemployed,1
C01924,36,Female,4350.059167,7,1185.065833,Self-Employed,0
C01925,28,Female,5255.788333,7,2522.4125,Employed,0
C01926,32,Female,5051.8025,4,629.5475,Employed,0
C01927,37,Female,4811.889167,6,1827.815833,Self-Employed,0
C01928,55,Male,1910.564167,3,1356.103333,Employed,0
C01929,21,Female,4594.054288,3,2814.15786,Employed,1
C01930,57,Male,6474.9625,9,2285.3825,Employed,0
C01931,48,Female,5650.899167,0,1816.595,Employed,0
C01932,63,Male,3827.7625,1,1937.981667,Employed,1
C01933,27,Male,3529.145833,5,1966.23,Employed,0
C01934,27,Female,4945.229167,5,1690.381667,Employed,0
C01935,68,Male,3437.228885,0,2261.630135,Employed,1
C01936,58,Female,5930.3325,5,20.03083333,Employed,0
C01937,43,Female,3156.05,0,1612.759167,Employed,0
C01938,19,Female,1721.681903,1,2660.211578,Employed,1
C01939,38,Female,2389.403333,2,2259.509167,Employed,1
C01940,36,Male,2829.060833,9,1135.343333,Employed,0
C01941,41,Male,3586.133018,4,1974.591228,Employed,1
C01942,70,Male,2266.038118,7,2385.305074,Employed,1
C01943,23,Male,3476.631365,9,2581.544715,Unemployed,1
C01944,36,Male,4484.6925,8,1926.3775,Employed,0
C01945,61,Female,2322.210809,4,2053.263733,Self-Employed,1
C01946,40,Male,3843.035833,8,1732.47,Employed,0
C01947,72,Male,3972.07,4,3031.966667,Employed,1
C01948,51,Male,5524.144167,5,1449.7425,Employed,0
C01949,18,Female,3569.427513,0,2605.998691,Employed,1
C01950,39,Male,4406.755601,3,1815.492515,Employed,1
C01951,41,Male,3194.726408,6,2119.609423,Unemployed,1
C01952,65,Female,1992.024167,1,2186.1725,Self-Employed,1
C01953,48,Male,3331.486667,10,1999.431667,Employed,0
C01954,26,Female,4830.600468,3,2529.428715,Self-Employed,1
C01955,23,Male,3817.215046,0,2490.636952,Unemployed,1
C01956,28,Male,5457.349167,4,1142.788333,Employed,0
C01957,36,Female,4430.438333,4,1313.6675,Employed,0
C01958,73,Male,1666.666667,7,846.1208333,Unemployed,1
C01959,29,Female,6243.240833,7,1993.861667,Employed,0
C01960,64,Female,3156.294167,10,2742.203333,Employed,1
C01961,57,Male,4162.448333,7,3086.751667,Employed,0
C01962,45,Male,3873.995833,10,2622.034167,Employed,0
C01963,57,Female,3221.985,1,1563.315833,Employed,0
C01964,20,Female,4156.700833,1,2194.7175,Unemployed,1
C01965,45,Female,1623.021375,1,2370.983131,Self-Employed,1
C01966,62,Male,2146.278333,1,1659.015,Employed,1
C01967,57,Female,3034.501667,6,2686.624167,Employed,0
C01968,46,Male,2994.385,4,1395.324167,Employed,0
C01969,41,Male,4125.798333,9,486.4775,Employed,0
C01970,48,Female,4982.07,5,2102.685833,Employed,0
C01971,41,Female,3561.374167,10,2356.858333,Employed,0
C01972,37,Male,2090.465833,8,1019.584167,Employed,0
C01973,48,Female,5358.0875,1,2438.3125,Employed,0
C01974,48,Male,4393.999167,9,1520.518333,Self-Employed,0
C01975,26,Male,5233.435833,1,2268.2525,Unemployed,0
C01976,40,Male,3285.401667,4,1198.465,Self-Employed,0
C01977,47,Male,4098.049167,6,856.0291667,Unemployed,0
C01978,30,Female,6679.4225,7,2218.376667,Self-Employed,0
C01979,39,Male,3743.176601,2,1955.425755,Employed,1
C01980,42,Female,2948.314167,0,1178.393333,Employed,0
C01981,72,Male,2815.3375,4,2632.8175,Employed,1
C01982,21,Male,2554.215833,4,1897.151667,Employed,1
C01983,56,Male,3369.491667,8,1382.834167,Employed,0
C01984,58,Male,3865.172028,5,2212.456409,Employed,1
C01985,34,Male,5488.069167,8,1975.050833,Self-Employed,0
C01986,59,Female,3411.685,1,1670.191667,Employed,0
C01987,52,Female,4002.595833,2,1227.89,Employed,0
C01988,41,Male,5365.755,7,2307.366667,Employed,0
C01989,35,Male,4189.709167,8,727.0866667,Employed,0
C01990,25,Male,2190.178333,2,89.365,Employed,0
C01991,59,Female,4456.984167,10,1806.716667,Unemployed,0
C01992,48,Male,4665.695833,5,927.2258333,Employed,0
C01993,34,Male,5748.801667,10,1619.1325,Employed,0
C01994,66,Female,4555.75167,0,2832.642443,Employed,1
C01995,19,Male,2784.039638,1,1815.962258,Employed,1
C01996,58,Female,4323.1975,4,1445.329167,Employed,0
C01997,48,Female,4581.641667,7,1559.138333,Employed,0
C01998,41,Male,5884.714167,0,274.025,Employed,0
C01999,40,Male,4413.665833,5,2447.8975,Employed,0
C02000,25,Male,4815.85,3,2096.078333,Employed,0
C02001,57,Female,4470.840833,9,2305.2025,Self-Employed,0
C02002,55,Male,4778.150833,10,2047.24,Employed,0
C02003,26,Female,3476.844167,7,838.675,Employed,0
C02004,40,Male,2028.955833,7,211.9108333,Employed,0
C02005,28,Male,3193.785833,5,1386.205833,Unemployed,0
C02006,54,Male,3401.12,6,1518.67,Employed,0
C02007,42,Male,3314.823885,1,3789.880188,Self-Employed,1
C02008,27,Male,4837.304167,6,779.8166667,Unemployed,0
C02009,59,Male,3999.145,4,1387.296667,Employed,0
C02010,38,Female,4047.5475,6,1488.276667,Employed,0
C02011,27,Male,5500.01,3,962.3716667,Employed,0
C02012,26,Male,3890.455,4,1838.635,Employed,0
C02013,39,Female,5321.700833,5,2924.275833,Employed,0
C02014,46,Male,4702.6875,7,2124.735833,Employed,0
C02015,37,Male,3352.182576,1,2062.793535,Employed,1
C02016,65,Male,3083.2367,4,3161.819738,Employed,1
C02017,70,Female,5204.586667,7,3177.84,Self-Employed,1
C02018,27,Male,4067.115,8,786.6408333,Employed,0
C02019,44,Male,3835.140331,5,1220.543025,Self-Employed,1
C02020,53,Male,6411.514167,1,1913.814167,Employed,0
C02021,45,Male,5614.910833,8,2710.7025,Self-Employed,0
C02022,59,Female,3268.611667,5,1375.4675,Employed,0
C02023,35,Male,4436.79479,6,3514.311143,Employed,1
C02024,43,Male,3868.001667,7,2710.450833,Employed,0
C02025,39,Female,3422.09,3,1362.299167,Unemployed,1
C02026,31,Female,3956.486667,1,1477.411667,Employed,0
C02027,53,Male,5167.178333,1,3250.223333,Self-Employed,1
C02028,21,Female,3360.266667,3,3510.4425,Employed,1
C02029,58,Female,3163.82,4,2547.806667,Employed,1
C02030,52,Male,3422.102978,3,2638.744576,Self-Employed,1
C02031,45,Male,5574.873333,4,2410.056667,Employed,0
C02032,58,Female,3845.286667,5,2206.744173,Employed,1
C02033,48,Male,5315.609167,5,1215.8275,Employed,0
C02034,53,Female,4342.774167,8,516.1675,Employed,0
C02035,43,Male,2929.631667,5,0,Employed,0
C02036,23,Male,3220.6725,1,1625.8625,Unemployed,1
C02037,29,Male,2992.4975,0,2552.214167,Employed,0
C02038,57,Male,4130.088333,6,1371.928333,Self-Employed,0
C02039,30,Male,3935.0575,3,1922.788333,Employed,1
C02040,19,Male,2095.009748,7,2728.135645,Employed,1
C02041,41,Female,4209.270833,0,1276.253333,Self-Employed,0
C02042,51,Male,4391.534167,2,1679.319167,Employed,0
C02043,68,Female,6014.034167,6,714.1508333,Employed,0
C02044,33,Male,2212.678333,6,1241.5325,Employed,0
C02045,25,Male,6541.519167,7,2299.02,Employed,0
C02046,58,Female,1866.666418,9,2235.280838,Employed,1
C02047,19,Female,3558.926442,1,1570.37295,Self-Employed,1
C02048,35,Female,3515.128807,6,1906.628746,Employed,1
C02049,49,Male,2466.846667,9,995.69,Employed,0
C02050,19,Female,2846.835814,1,1260.133514,Employed,1
C02051,35,Male,3825.7625,3,683.7833333,Self-Employed,0
C02052,33,Female,4162.163333,3,1042.201667,Self-Employed,0
C02053,65,Female,3531.581253,5,2646.775697,Employed,1
C02054,46,Male,3953.935833,8,1570.741667,Employed,0
C02055,69,Female,1890.716518,0,758.9207068,Self-Employed,1
C02056,38,Female,3982.914167,9,937.97,Employed,0
C02057,58,Female,2268.293309,1,2497.796491,Unemployed,1
C02058,41,Male,2358.132104,2,2346.196916,Employed,1
C02059,40,Male,3633.065,3,2648.760833,Unemployed,1
C02060,61,Male,4178.214421,0,2418.050532,Employed,1
C02061,37,Female,3116.170796,10,2761.017738,Employed,1
C02062,68,Female,2040.74573,5,2038.47551,Employed,1
C02063,42,Male,5188.874167,8,818.53,Unemployed,0
C02064,55,Male,4690.440833,10,1225.444167,Self-Employed,0
C02065,42,Female,2499.862733,6,3786.157149,Employed,1
C02066,34,Female,5393.873333,7,943.1158333,Employed,0
C02067,22,Male,5109.530833,1,2519.214167,Employed,1
C02068,46,Female,2273.1075,5,1594.941667,Employed,0
C02069,32,Female,5200.645833,5,1681.344167,Employed,0
C02070,38,Male,3220.675943,1,2223.49082,Employed,1
C02071,21,Female,2171.181557,6,1396.229635,Employed,1
C02072,30,Male,2566.13,3,787.4258333,Self-Employed,0
C02073,31,Male,2502.625833,4,821.2666667,Self-Employed,0
C02074,56,Male,3992.18,4,2105.748333,Employed,0
C02075,27,Female,5563.286667,0,2153.595,Self-Employed,0
C02076,46,Female,5063.594167,2,2319.658333,Employed,0
C02077,47,Female,3640.969883,1,2395.263258,Self-Employed,1
C02078,55,Male,4259.285,8,1401.468333,Self-Employed,0
C02079,26,Female,4512.53,8,1854.801667,Employed,0
C02080,52,Female,5238.740833,1,1169.188333,Employed,0
C02081,50,Male,3289.1,3,1815.579167,Employed,0
C02082,41,Female,1588.456305,5,3502.756608,Employed,1
C02083,46,Female,3892.790833,3,136.3666667,Employed,0
C02084,30,Male,2942.564452,5,1928.183718,Self-Employed,1
C02085,29,Male,4427.745833,6,971.3975,Employed,0
C02086,50,Female,5156.245,5,2123.6,Employed,0
C02087,73,Male,4472.126166,2,2479.467332,Employed,1
C02088,56,Female,3468.014167,8,1318.808333,Employed,0
C02089,45,Male,2614.275591,1,1792.198111,Employed,1
C02090,53,Male,4988.444254,2,1721.06836,Unemployed,1
C02091,37,Female,6537.6575,3,3368.396667,Employed,0
C02092,26,Male,4703.689167,6,1797.606667,Employed,0
C02093,23,Male,1768.2025,2,2554.31,Unemployed,1
C02094,42,Female,5793.843333,3,2815.391667,Self-Employed,0
C02095,51,Female,5037.150833,8,2407.628333,Self-Employed,0
C02096,26,Male,4237.933333,0,2540.4025,Employed,1
C02097,31,Female,3986.215833,8,1618.735,Self-Employed,0
C02098,38,Female,3584.504167,5,1067.409167,Self-Employed,0
C02099,71,Female,4133.524167,7,2877.180833,Unemployed,1
C02100,55,Female,3842.233333,9,2694.77,Employed,0
C02101,57,Female,4397.459167,6,1787.553333,Employed,0
C02102,70,Male,3783.299523,6,1686.463243,Employed,1
C02103,27,Female,4260.958333,3,1806.308333,Unemployed,0
C02104,21,Female,2718.8473,4,2659.846353,Employed,1
C02105,45,Female,3012.625,4,2450.985,Employed,0
C02106,37,Female,4302.366667,6,1649.9175,Employed,0
C02107,65,Male,2722.668558,8,3582.429613,Unemployed,1
C02108,51,Male,3641.433333,8,1374.2925,Employed,0
C02109,51,Female,4312.819038,2,3037.239556,Employed,1
C02110,72,Female,2608.595572,4,1357.324189,Self-Employed,1
C02111,51,Female,3445.5375,6,791.9541667,Employed,0
C02112,66,Female,4683.46,7,0,Employed,0
C02113,23,Male,1607.214253,8,1824.397234,Self-Employed,1
C02114,74,Female,3352.851368,2,2081.386862,Self-Employed,1
C02115,39,Female,1735.48317,4,750.997173,Unemployed,1
C02116,41,Female,4880.28,7,509.5475,Employed,0
C02117,34,Female,5041.061443,2,2597.973312,Unemployed,1
C02118,60,Male,5153.265978,2,1981.621402,Employed,1
C02119,52,Male,5591.515,5,2019.9075,Employed,0
C02120,73,Male,3343.80978,0,2738.468527,Employed,1
C02121,68,Female,2798.908957,1,1269.895266,Employed,1
C02122,47,Male,6872.92,4,1391.591667,Employed,0
C02123,39,Female,5106.583333,7,1699.539167,Employed,0
C02124,34,Male,4900.034167,7,1132.4325,Self-Employed,0
C02125,42,Female,3306.478333,10,1782.204167,Employed,0
C02126,66,Female,1869.242538,7,1086.430147,Self-Employed,1
C02127,69,Female,5341.082379,1,3287.474422,Self-Employed,1
C02128,48,Female,7030.345,10,1453.099167,Self-Employed,0
C02129,62,Female,3678.602946,1,2812.980265,Employed,1
C02130,60,Male,3909.410015,2,2680.856317,Employed,1
C02131,27,Male,6032.5275,10,2288.8425,Employed,0
C02132,33,Male,2679.344329,8,3472.321644,Unemployed,1
C02133,25,Male,4103.869167,10,1017.635833,Employed,0
C02134,26,Male,4977.0175,8,1495.935833,Self-Employed,0
C02135,65,Male,2507.735518,2,2193.99534,Employed,1
C02136,56,Female,3676.969167,3,1893.684167,Employed,0
C02137,38,Female,3549.470833,9,1535.210833,Employed,0
C02138,19,Male,6360.159167,1,1771.89,Employed,0
C02139,22,Female,4065.770833,5,2221.140833,Unemployed,1
C02140,30,Male,2397.453333,4,2111.1325,Employed,1
C02141,31,Male,4882.395,5,766.7983333,Self-Employed,0
C02142,52,Male,3200.404167,9,1822.013333,Employed,0
C02143,29,Male,2062.369167,2,1394.439167,Employed,0
C02144,42,Male,5214.78,0,2062.805,Employed,0
C02145,42,Female,3017.435833,4,400.8583333,Employed,0
C02146,46,Male,4182.919167,4,853.8616667,Self-Employed,0
C02147,38,Male,3749.3925,7,2518.019167,Employed,0
C02148,54,Female,3562.84,6,676.8625,Employed,0
C02149,36,Male,3352.470833,1,3661.968333,Self-Employed,1
C02150,56,Female,3842.864167,9,2384.530833,Employed,0
C02151,44,Male,5504.354167,3,1063.3625,Self-Employed,0
C02152,36,Female,4298.385833,8,1899.236667,Employed,0
C02153,30,Male,1715.305099,6,3440.124467,Self-Employed,1
C02154,26,Female,4377.2425,1,1166.815,Employed,0
C02155,61,Female,3170.629826,2,3120.893236,Employed,1
C02156,44,Male,4959.065833,8,2643.098333,Self-Employed,0
C02157,52,Female,5342.630833,5,2318.858333,Employed,0
C02158,32,Male,3108.174167,10,0,Employed,0
C02159,34,Female,4696.165833,6,2013.1975,Self-Employed,0
C02160,40,Female,6522.399167,7,3061.136667,Employed,0
C02161,64,Male,4556.730972,9,2034.025771,Self-Employed,1
C02162,34,Female,1943.266667,9,0,Employed,0
C02163,62,Male,3643.350468,4,1869.335228,Employed,1
C02164,19,Female,4787.540833,6,1115.3825,Employed,0
C02165,41,Female,4217.406667,7,613.3283333,Employed,0
C02166,33,Male,2285.765833,3,753.15,Unemployed,0
C02167,42,Male,3121.118234,3,2924.00649,Unemployed,1
C02168,40,Male,4694.0675,4,2098.329167,Self-Employed,0
C02169,22,Female,3809.161667,5,2188.781667,Employed,1
C02170,31,Female,4268.953333,5,2193.711667,Employed,0
C02171,43,Female,4580.745833,1,2319.061667,Self-Employed,0
C02172,50,Male,3275.609167,2,1861.54,Employed,0
C02173,18,Male,4960.068333,4,419.8675,Self-Employed,0
C02174,25,Female,4391.144167,1,2425.348333,Self-Employed,0
C02175,35,Male,3898.015,2,2216.375,Self-Employed,1
C02176,46,Male,3292.01,6,2050.226667,Unemployed,1
C02177,38,Male,4239.4275,6,1817.5525,Employed,0
C02178,38,Male,5312.076667,5,463.6633333,Employed,0
C02179,38,Male,2832.140833,9,0,Self-Employed,0
C02180,38,Male,4665.586667,5,2252.856667,Employed,0
C02181,43,Female,4960.631667,6,2742.728333,Unemployed,0
C02182,47,Male,3604.085,7,0,Employed,0
C02183,29,Male,4173.221667,8,20.42666667,Employed,0
C02184,72,Male,3117.645,0,1882.2175,Unemployed,1
C02185,46,Male,3232.651667,6,956.4791667,Employed,0
C02186,25,Male,3358.450833,3,1364.069167,Employed,0
C02187,34,Male,2624.389886,0,2075.018318,Employed,1
C02188,70,Male,5915.860833,3,1155.343333,Employed,0
C02189,61,Male,3554.8675,6,2745.821667,Unemployed,1
C02190,42,Female,5051.935,2,1694.919167,Employed,0
C02191,37,Male,5552.545833,6,2544.91,Self-Employed,0
C02192,31,Female,5650.454167,5,2160.441667,Employed,0
C02193,71,Male,3449.541667,9,0,Self-Employed,0
C02194,23,Female,2484.191667,4,2166.315,Self-Employed,1
C02195,33,Male,4383.1425,2,2053.641667,Employed,0
C02196,71,Male,2340.078055,10,2028.957275,Employed,1
C02197,40,Male,6149.1875,5,752.1933333,Employed,0
C02198,49,Male,2914.641667,2,1509.7825,Employed,0
C02199,38,Male,5385.566667,2,1447.783333,Employed,0
C02200,39,Male,4146.138333,6,1756.203333,Employed,0
C02201,37,Male,4262.694167,7,1195.353333,Unemployed,0
C02202,45,Female,3608.9375,3,2326.549167,Unemployed,1
C02203,63,Female,1645.53166,3,2055.596463,Employed,1
C02204,63,Female,4772.5825,3,3153.979167,Self-Employed,1
C02205,64,Male,1666.666667,4,2660.6125,Employed,1
C02206,27,Male,4599.7775,4,1264.241667,Unemployed,0
C02207,54,Female,1666.666667,5,3363.228333,Employed,1
C02208,72,Female,2870.021048,1,3367.375308,Employed,1
C02209,35,Male,3478.785,2,2197.770833,Employed,1
C02210,25,Male,2770.136977,3,1770.989103,Self-Employed,1
C02211,64,Female,2220.88,6,2672.173333,Employed,1
C02212,26,Male,1748.76684,1,2511.155054,Employed,1
C02213,50,Female,4691.0825,8,3006.315,Employed,0
C02214,30,Male,3386.955833,3,1771.928333,Employed,0
C02215,59,Female,2900.6275,4,1016.789167,Employed,0
C02216,38,Female,2605.0148,7,3500.066823,Self-Employed,1
C02217,20,Female,3369.9325,1,2126.571667,Employed,1
C02218,43,Male,3928.212371,4,2305.77628,Employed,1
C02219,74,Male,5228.616648,10,2474.209294,Employed,1
C02220,27,Male,3321.176667,9,828.6658333,Self-Employed,0
C02221,59,Female,4932.634167,0,2091.7975,Employed,0
C02222,44,Male,7366.7725,7,1459.106667,Employed,0
C02223,59,Male,6140.6825,1,855.5175,Employed,0
C02224,59,Male,3390.6075,4,0,Employed,0
C02225,42,Female,3309.338937,3,3494.708373,Employed,1
C02226,22,Male,2045.671345,1,2209.090383,Self-Employed,1
C02227,64,Male,2407.276667,1,1616.811667,Employed,1
C02228,18,Male,4793.178053,2,1923.282911,Employed,1
C02229,52,Male,5183.553333,3,881.2016667,Employed,0
C02230,21,Male,2957.288016,4,3442.364688,Employed,1
C02231,27,Female,3573.0375,3,2215.878333,Employed,0
C02232,27,Female,4758.213333,9,140.7125,Employed,0
C02233,69,Female,2760.592436,3,1274.37035,Unemployed,1
C02234,57,Female,4352.500833,10,2039.495,Employed,0
C02235,50,Male,2979.918333,6,1121.751667,Employed,0
C02236,35,Female,2379.374743,9,2016.126272,Unemployed,1
C02237,65,Male,4084.479167,5,918.475,Employed,0
C02238,32,Female,3627.141667,6,2270.114167,Employed,0
C02239,28,Female,5640.966667,3,1869.068333,Employed,0
C02240,47,Male,4170.474167,4,0,Employed,0
C02241,33,Male,6762.601667,2,787.41,Self-Employed,0
C02242,46,Female,3276.40379,4,2289.686433,Unemployed,1
C02243,27,Female,3472.6675,5,1260.245833,Employed,0
C02244,26,Female,4324.640833,8,3015.656667,Employed,1
C02245,54,Female,2814.524582,3,1260.416468,Unemployed,1
C02246,59,Male,1795.06707,7,1729.44261,Employed,1
C02247,39,Female,4132.535833,10,1503.584167,Unemployed,0
C02248,49,Female,2025.248333,8,2127.624167,Employed,1
C02249,46,Male,4964.230833,4,1804.503333,Unemployed,0
C02250,55,Female,3359.211667,1,2130.018333,Employed,1
C02251,51,Male,6373.484167,1,859.9616667,Employed,0
C02252,61,Male,1694.214132,2,2497.455777,Unemployed,1
C02253,26,Male,4309.450833,8,1141.645833,Employed,0
C02254,32,Female,6982.211667,9,761.5616667,Employed,0
C02255,23,Male,3222.238669,0,1691.23098,Employed,1
C02256,66,Male,2098.095833,3,2099.918333,Self-Employed,1
C02257,38,Male,1682.205833,7,1948.905833,Employed,0
C02258,21,Female,4008.973719,1,2222.154834,Unemployed,1
C02259,50,Female,3656.5725,1,1485.724167,Self-Employed,0
C02260,35,Female,4133.515,4,1129.716667,Employed,0
C02261,29,Female,5003.7575,4,2463.919167,Employed,0
C02262,65,Male,2309.715833,3,2372.401667,Self-Employed,1
C02263,32,Male,3743.600488,2,1941.201746,Employed,1
C02264,21,Male,3498.378618,3,2662.701661,Unemployed,1
C02265,36,Male,2796.3225,4,1007.598333,Employed,0
C02266,67,Female,4277.114823,5,2844.826896,Unemployed,1
C02267,53,Male,4627.508333,6,1996.184167,Self-Employed,0
C02268,18,Female,2118.536384,3,2110.043796,Self-Employed,1
C02269,22,Male,4155.268333,1,733.2941667,Self-Employed,0
C02270,18,Male,2507.22874,2,2408.329969,Employed,1
C02271,56,Female,4638.181667,8,1953.378333,Self-Employed,0
C02272,25,Male,5875.259167,4,1932.100833,Employed,0
C02273,22,Female,5203.423333,1,1306.021667,Self-Employed,0
C02274,61,Female,3735.661484,2,2352.211953,Employed,1
C02275,61,Female,4211.825073,7,2778.450164,Unemployed,1
C02276,52,Female,2385.731667,9,1996.516667,Unemployed,1
C02277,20,Male,4332.879167,0,1175.74,Self-Employed,0
C02278,72,Female,3601.284167,2,2377.0575,Unemployed,1
C02279,28,Male,4412.318333,3,2394.02,Employed,0
C02280,52,Female,4967.72,2,2432.429167,Employed,0
C02281,49,Male,3447.119167,4,0,Employed,0
C02282,19,Female,5861.214167,3,0,Self-Employed,0
C02283,18,Male,3528.463898,0,3047.705097,Employed,1
C02284,33,Male,4281.3675,1,1548.210833,Self-Employed,0
C02285,33,Male,5159.4975,1,1894.175833,Employed,0
C02286,59,Female,3912.190833,10,678.0533333,Employed,0
C02287,35,Male,3902.754167,1,1495.596667,Employed,0
C02288,35,Male,5257.238333,4,2454.343333,Self-Employed,0
C02289,18,Male,3364.041759,9,3067.118916,Employed,1
C02290,52,Female,4004.390833,7,1460.206667,Employed,0
C02291,43,Female,3681.445833,9,591.1991667,Employed,0
C02292,63,Female,2908.488333,6,2349.4775,Employed,1
C02293,50,Male,2952.149167,0,1724.475,Self-Employed,0
C02294,70,Female,3488.324167,1,2368.150833,Employed,1
C02295,18,Male,3748.024938,2,2258.898623,Self-Employed,1
C02296,61,Male,2007.288404,7,2149.179384,Employed,1
C02297,18,Female,6650.579366,3,2927.702234,Self-Employed,1
C02298,65,Female,4536.816667,1,3737.658333,Employed,1
C02299,58,Female,3472.32,6,1852.6275,Employed,0
C02300,29,Female,3829.323333,3,3624.23,Employed,1
C02301,23,Female,3400.680833,0,2723.043333,Employed,1
C02302,44,Male,2477.060833,8,1826.581667,Self-Employed,0
C02303,20,Male,4348.305559,4,2235.906608,Self-Employed,1
C02304,21,Female,2356.649167,2,2080.333333,Employed,1
C02305,41,Male,4225.3925,7,2292.5825,Employed,0
C02306,19,Male,5548.574167,0,1159.7075,Employed,0
C02307,47,Male,3730.094167,6,307.2208333,Employed,0
C02308,45,Male,4179.458333,2,1486.991667,Employed,0
C02309,50,Male,4729.949133,10,1878.606208,Self-Employed,1
C02310,38,Male,4878.875833,10,2008.791667,Self-Employed,0
C02311,53,Male,5166.594167,2,1831.995,Employed,0
C02312,57,Male,1677.009427,1,2520.050608,Employed,1
C02313,47,Female,3859.4875,10,364.1383333,Employed,0
C02314,57,Male,4326.7975,1,774.84,Employed,0
C02315,37,Male,5225.944167,9,2127.975,Employed,0
C02316,45,Female,5183.563333,1,666.9183333,Self-Employed,0
C02317,56,Male,4543.906667,5,2274.1175,Self-Employed,1
C02318,52,Male,3413.055595,9,3028.520038,Employed,1
C02319,42,Female,4949.960832,5,2179.812843,Employed,1
C02320,55,Male,4343.8125,3,262.7766667,Employed,0
C02321,58,Male,4073.609167,9,1481.065833,Self-Employed,0
C02322,42,Female,4461.185,7,1418.853333,Employed,0
C02323,57,Female,4570.065,10,1433.339167,Employed,0
C02324,33,Female,5968.6275,10,2726.576667,Employed,0
C02325,58,Male,4335.781868,2,2484.53175,Employed,1
C02326,32,Male,4910.11,3,1112.148333,Employed,0
C02327,66,Female,2300.648694,3,2349.280933,Self-Employed,1
C02328,28,Male,4782.230833,3,2246.553333,Employed,0
C02329,47,Male,6880.345,10,306.6541667,Employed,0
C02330,49,Female,4989.846667,3,373.74,Employed,0
C02331,38,Male,4289.145833,4,1574.995833,Employed,0
C02332,62,Female,5385.663333,4,1239.555,Unemployed,0
C02333,65,Female,5195.63,5,3224.015,Unemployed,1
C02334,58,Male,4418.040833,8,2462.724167,Employed,0
C02335,55,Female,3868.817729,5,2195.481959,Unemployed,1
C02336,66,Male,4472.509411,2,1802.276498,Unemployed,1
C02337,57,Male,4096.955,4,2066.134167,Employed,1
C02338,54,Male,5208.5775,6,1729.745833,Self-Employed,0
C02339,38,Male,2482.759167,1,1482.465,Self-Employed,0
C02340,28,Female,3797.316667,8,1346.285833,Unemployed,0
C02341,50,Male,4891.208333,4,1581.670833,Employed,0
C02342,33,Male,3936.6875,5,2504.9375,Employed,0
C02343,60,Male,5041.516588,6,2188.941872,Employed,1
C02344,43,Female,4056.314167,4,961.9391667,Employed,0
C02345,45,Female,5920.159167,6,1900.840833,Employed,0
C02346,19,Male,2892.093894,6,2318.083411,Employed,1
C02347,44,Male,3933.0775,8,2072.754167,Employed,0
C02348,46,Female,4732.131667,9,1452.545833,Self-Employed,0
C02349,59,Female,4676.687203,2,1794.924179,Employed,1
C02350,40,Female,2860.655,3,1730.5075,Self-Employed,0
C02351,51,Male,5454.520833,1,2243.974167,Employed,0
C02352,29,Female,4870.378333,5,1851.298333,Self-Employed,0
C02353,27,Male,4634.2375,9,1548.625833,Employed,0
C02354,21,Female,1695.846898,2,2691.642402,Employed,1
C02355,48,Female,3096.787915,4,2664.502167,Employed,1
C02356,66,Female,1824.539048,2,1788.180481,Self-Employed,1
C02357,19,Male,5152.904923,4,3483.810884,Employed,1
C02358,22,Male,3647.757614,2,2217.513814,Employed,1
C02359,32,Female,2727.925,2,845.1633333,Employed,0
C02360,57,Female,2883.5225,2,2548.178333,Employed,0
C02361,45,Male,4970.07,9,2827.650833,Self-Employed,0
C02362,44,Male,3060.663333,4,2085.908333,Employed,0
C02363,32,Male,2271.986667,0,1252.023333,Employed,0
C02364,39,Male,2356.560833,2,2707.920833,Employed,1
C02365,41,Female,2704.025,5,2156.051667,Employed,0
C02366,48,Female,3857.268333,8,1693.6725,Unemployed,0
C02367,27,Female,2408.77,1,631.4608333,Employed,0
C02368,44,Female,5055.366667,2,1609.8975,Employed,0
