Monthly_Income,Credit_History,Monthly_Repayment,Employment,Repay_Loan
5049.545717,0.492911768,3425.834486,Employed,0
3437.013237,0.831046274,2676.501502,Unemployed,0
4720.396493,0.324115508,2771.387604,Employed,0
2946.569509,0.115462866,767.6065715,Self-Employed,0
1707.012332,0.42805163,2568.131939,Employed,0
3121.118234,0.322338378,2924.00649,Unemployed,0
2161.427918,0.631451511,2849.150059,Employed,0
4758.670438,0.332381671,3269.903823,Self-Employed,0
3030.195223,0,1951.041012,Unemployed,0
3640.969883,0.121829593,2395.263258,Self-Employed,0
3738.089309,0.164007181,2491.909285,Unemployed,0
2936.0382,0.241361382,1584.061198,Employed,0
5034.618883,0.552389238,2258.609497,Employed,0
2549.713138,0.091587061,2782.48024,Employed,0
4452.439653,0.039130451,2420.506594,Employed,0
3749.47366,0.625254064,2441.776022,Employed,0
3613.638299,0.019618332,2482.870103,Unemployed,0
3699.155317,0.195232836,1857.398154,Employed,0
4659.497941,0.290527643,2623.996382,Self-Employed,0
6673.268476,0.315165596,2991.140803,Self-Employed,0
2621.914701,0.125042761,1842.703219,Employed,0
3535.282909,0.573598646,2870.390779,Unemployed,0
3858.705967,0.299571471,2826.350558,Employed,0
1988.010178,0,754.1621098,Self-Employed,0
4414.511508,0.827167823,4067.447593,Employed,0
2680.955828,0.088282011,2364.468209,Employed,0
2118.536384,0.254547013,2110.043796,Self-Employed,0
6173.776473,0.894575027,4336.440753,Unemployed,0
3928.212371,0.381007443,2305.77628,Employed,0
1679.684053,0.253870395,2872.197796,Employed,0
3293.346654,0.066723289,2154.534806,Employed,0
3518.380991,0.101691054,2321.547235,Self-Employed,0
3636.807178,0.165474921,2277.607226,Unemployed,0
1735.48317,0.425470415,750.997173,Unemployed,0
4829.17508,0.17019003,1786.933487,Employed,0
3314.984134,0.071005518,2173.831378,Employed,0
2550.304695,0.009924389,1993.683153,Employed,0
3566.824445,0.375822188,2006.697263,Employed,0
4799.408823,0.354824454,3670.226776,Employed,0
2366.4922,0.439161619,2053.346743,Self-Employed,0
2377.090913,0.148337144,2495.569448,Employed,0
5494.845932,0.954645038,2423.255013,Employed,0
2382.104407,0.151260583,2064.401198,Employed,0
2676.790364,0.010108868,1991.170372,Employed,0
2467.559482,0.153644017,2766.885495,Employed,0
3545.782638,0.102865468,2389.4556,Self-Employed,0
4894.986293,0.240491202,1947.616457,Employed,0
3379.399271,0.103312437,2409.037088,Self-Employed,0
3647.757614,0.196098831,2217.513814,Employed,0
1636.842688,0.203434724,2120.681578,Self-Employed,0
1961.432938,0.986483697,2420.263857,Employed,0
4178.214421,0.009528755,2418.050532,Employed,0
1910.546924,0,756.9562737,Self-Employed,0
3457.761294,0.850896468,1965.158633,Self-Employed,0
2395.756267,0.00989711,1466.017037,Unemployed,0
4472.126166,0.238542038,2479.467332,Employed,0
2074.656082,0.465895733,2958.801951,Employed,0
1809.730232,0.215278704,2583.789924,Unemployed,0
4827.612478,0.306878943,3239.794849,Employed,0
3869.056783,0.202128316,2282.038463,Employed,0
4615.414795,0.052304526,3908.16157,Employed,0
3334.232944,0.077610885,1239.182682,Unemployed,0
5152.904923,0.366954199,3483.810884,Employed,0
2793.560852,0.723978523,3376.837447,Self-Employed,0
3466.67088,0.13907675,2369.570393,Employed,0
3590.873993,0.508921391,2623.524079,Employed,0
3603.38947,1.001790345,2574.148254,Unemployed,0
1721.681903,0.088938433,2660.211578,Employed,0
5144.393495,0.092007539,2584.639803,Employed,0
3749.156072,0.267535039,3015.423808,Employed,0
3279.586261,0.258104177,3429.326777,Employed,0
2498.525886,0.090047646,2923.377353,Employed,0
2314.600186,0.01032012,1401.410758,Unemployed,0
3501.359698,0.294992113,2740.170484,Unemployed,0
4683.964611,0.284103039,2653.005193,Self-Employed,0
2502.312918,0.248289834,2465.077802,Employed,0
1671.926891,0.295692646,2224.540425,Self-Employed,0
3252.192546,0.331975433,2152.008333,Self-Employed,0
4720.857255,0.169574676,1807.759364,Employed,0
1792.055251,0.289997603,2542.141531,Employed,0
3968.419303,0.56704613,3529.725007,Employed,0
3339.622968,0.947921296,3059.801398,Employed,0
7034.077833,0.310829178,2939.682807,Self-Employed,0
2458.291236,0.220930714,2337.824142,Employed,0
3876.866801,0.031277792,1866.761831,Unemployed,0
4474.924256,0.175692061,1792.042819,Employed,0
1614.481404,0.125064811,2466.345989,Self-Employed,0
3940.76005,0.235085822,3510.813182,Employed,0
4604.379107,0.21854098,1960.158729,Unemployed,0
2126.794843,0.622528002,2928.877838,Employed,0
1708.525744,0.461896558,2432.577593,Employed,0
3629.696511,0.330587599,1924.105194,Employed,0
3269.424815,0.405204529,2341.35283,Unemployed,0
4433.179639,0.378623719,2188.314889,Self-Employed,0
1675.267543,0.450817431,826.0055391,Unemployed,0
5010.178782,0.571346995,1841.892391,Employed,0
3769.231039,0.628756209,2474.979151,Employed,0
2199.309237,0.589546961,3501.429441,Employed,0
4008.973719,0.072869792,2222.154834,Unemployed,0
3217.952435,0.818232992,2839.444835,Unemployed,0
1735.359672,0.090062649,2499.603793,Employed,0
4464.461971,0.340042195,2687.020837,Employed,0
4571.118683,0.52169657,2832.203082,Unemployed,0
1588.456305,0.524094363,3502.756608,Employed,0
1660.908453,0.773289891,1881.021163,Self-Employed,0
2784.039638,0.124257812,1815.962258,Employed,0
4277.114823,0.538332055,2844.826896,Unemployed,0
1706.543999,0.162620717,1664.87584,Employed,0
2946.859913,0.415000119,2688.016258,Employed,0
3865.172028,0.535348474,2212.456409,Employed,0
2034.504158,0.495191885,2114.543885,Employed,0
3276.40379,0.440792499,2289.686433,Unemployed,0
5102.286945,0.173787896,2539.024971,Employed,0
3320.454517,0.136949772,2298.818656,Employed,0
2998.661215,0.925936891,4453.646038,Employed,0
3959.594393,0.505830817,3252.094236,Employed,0
3743.600488,0.187277653,1941.201746,Employed,0
5924.184829,0.902212837,4200.778444,Unemployed,0
2266.038118,0.658238091,2385.305074,Employed,0
6650.579366,0.296631999,2927.702234,Self-Employed,0
3670.858129,0.273848016,3786.474148,Employed,0
3569.847568,0.01916648,3160.686153,Employed,0
5034.864411,0.359811598,3534.315622,Employed,0
2430.202644,0.266588254,4288.648807,Employed,0
3523.221043,0.097053617,2353.938892,Self-Employed,0
3941.903093,0.353475295,1811.54035,Unemployed,0
3939.784688,0.496368664,2156.354989,Employed,0
2746.553634,0.421835394,1528.031829,Unemployed,0
1736.248271,0.336309358,2987.730328,Employed,0
2097.919356,0.239447598,2625.752168,Employed,0
1625.465813,0.243874821,2638.706421,Employed,0
4049.527144,0.826887568,2903.928777,Employed,0
3308.268523,0.194382899,1750.383153,Employed,0
1640.061723,0.26156333,2172.593373,Employed,0
3437.228885,0.01035685,2261.630135,Employed,0
3391.048692,0.13434377,2282.946418,Employed,0
4379.402629,0.019110898,2842.286298,Employed,0
2621.880053,0.726133474,3406.435715,Self-Employed,0
3992.005644,0.189615532,3749.834609,Employed,0
2760.592436,0.280039455,1274.37035,Unemployed,0
5009.585886,0.548131443,1760.042282,Employed,0
2527.769012,0.244977415,2079.130424,Employed,0
3673.608787,0.100343686,2550.245076,Employed,0
3314.823885,0.050795239,3789.880188,Self-Employed,0
3539.779518,0.84677804,1952.604863,Self-Employed,0
4184.993554,0.184103991,3177.895928,Employed,0
2171.181557,0.602306908,1396.229635,Employed,0
4617.614922,0.912980386,2005.371073,Self-Employed,0
3413.055595,0.926258103,3028.520038,Employed,0
1890.716518,0,758.9207068,Self-Employed,0
3220.675943,0.114123428,2223.49082,Employed,0
1607.701145,0.163598314,1625.870828,Employed,0
2858.257619,0.884618725,2368.204695,Employed,0
3004.654853,0.05824397,2600.605072,Employed,0
4354.597148,0.010168261,2261.952034,Employed,0
1937.134473,0.400332452,498.6340298,Unemployed,0
2657.588629,0.170340953,1811.12611,Employed,0
2555.001712,0.275505295,4268.225973,Employed,0
1869.242538,0.712173658,1086.430147,Self-Employed,0
5322.976793,0.176624454,2689.829433,Employed,0
5616.155391,0.058759078,2368.540386,Employed,0
1691.716421,0.119759012,2485.407911,Employed,0
5907.403601,0.173309367,2965.617506,Employed,0
3329.031977,0.271481541,2824.052891,Self-Employed,0
2694.880373,0.432347936,1607.921774,Unemployed,0
4619.431017,0.783922394,2691.799353,Unemployed,0
3931.419553,0.520408803,3422.603011,Employed,0
3898.55356,0.364686569,1770.945553,Unemployed,0
3277.404648,0.073363813,2159.111537,Employed,0
4799.560287,0.503920846,3484.154284,Employed,0
4151.492027,0.599123805,3152.979583,Employed,0
1620.366908,0.115975555,2499.848223,Self-Employed,0
4396.634973,0.65893795,1767.616161,Employed,0
2772.558253,0.863839927,2348.834922,Employed,0
2090.363055,0.134185688,2233.204128,Self-Employed,0
1940.077886,0.47522048,531.5108003,Employed,0
1722.608058,0.363136474,2740.371088,Employed,0
3379.141808,0.271530577,3621.893485,Employed,0
1672.499658,0.124913499,2486.245198,Employed,0
2933.069496,0.392293975,2660.691759,Employed,0
3096.787915,0.381918169,2664.502167,Employed,0
2296.822272,0.246904926,1111.107811,Employed,0
4084.580287,0.549620301,2024.102246,Employed,0
5212.247553,0.232939195,1946.083345,Employed,0
4406.755601,0.301673814,1815.492515,Employed,0
2593.315338,0.093286543,2761.61668,Employed,0
2456.588513,0.275324009,4210.185023,Employed,0
3772.260838,0.606702536,2463.821387,Employed,0
5081.711918,0.526971613,3211.017759,Unemployed,0
4840.218437,0.565975957,2244.309117,Employed,0
2630.116743,0.301704644,2891.222327,Employed,0
5181.930899,0.360963665,3465.727838,Employed,0
5317.719104,0.163185374,2486.498023,Employed,0
3836.368953,0.19015339,2232.982996,Employed,0
3636.778699,0.938023305,2761.336509,Unemployed,0
4030.483503,0.219661044,3609.359766,Employed,0
2729.2066,0.422733314,1628.041116,Unemployed,0
3528.463898,0.019852418,3047.705097,Employed,0
4753.868838,0.467259362,2160.943645,Self-Employed,0
3222.744528,0.70581686,2885.90713,Employed,0
2774.173805,0.888132402,2496.657655,Employed,0
4632.289189,0.307844806,3146.634784,Employed,0
2262.264395,0.247095178,2323.22019,Self-Employed,0
2340.078055,1.028036778,2028.957275,Employed,0
4636.730851,0.344234351,2867.23742,Employed,0
4866.322118,0.71341511,2370.591853,Employed,0
4117.162474,0.40128557,2235.937932,Unemployed,0
3137.954427,0.988089021,2818.409783,Employed,0
4218.341107,0.302323281,1816.528624,Employed,0
2268.293309,0.105047588,2497.796491,Unemployed,0
4465.599333,0.569832644,3551.544588,Employed,0
3309.338937,0.26319957,3494.708373,Employed,0
1852.405213,0.861513667,2200.263308,Employed,0
2095.009748,0.663674333,2728.135645,Employed,0
4259.664341,0.04959738,3847.171363,Employed,0
3424.61017,0.048489565,3483.334178,Self-Employed,0
3299.556271,0.019933549,2702.987394,Employed,0
4479.091622,0.692069793,2403.581038,Employed,0
2255.248338,1.019930526,1937.407564,Employed,0
4402.193718,0.052374247,3857.276405,Employed,0
3041.326823,0.350994757,2020.504623,Self-Employed,0
3325.25067,0.019739134,3054.751119,Employed,0
4109.271447,0.25954652,1841.869232,Employed,0
