Age,Gender,Monthly_Income,Credit_History,Monthly_Repayment,Employment,Loan_Status
48,Male,4392.943333,1,2275.834167,Unemployed,1
33,Female,2545.626667,2,2115.3625,Employed,1
43,Female,4666.276667,8,2263.111667,Employed,1
54,Male,4899.621667,4,1094.404167,Employed,1
57,Male,5714.520833,3,3019.904167,Employed,1
49,Male,4193.255833,4,1985.973333,Self-Employed,1
30,Female,4552.708333,5,2082.58,Employed,1
26,Female,6294.435,2,256.4408333,Self-Employed,1
32,Female,4467.608333,6,1524.678333,Employed,1
31,Male,7418.770833,8,989.3133333,Employed,1
59,Male,4873.553333,8,2356.715833,Self-Employed,1
45,Female,5108.343333,2,0,Employed,1
41,Female,4643.115,3,1648.304167,Employed,1
33,Male,5008.143333,4,1511.100833,Employed,1
44,Male,3993.596667,7,2274.22,Employed,1
55,Male,3103.515833,4,1440.570833,Employed,1
51,Male,3441.0125,7,652.8491667,Employed,1
35,Male,4902.39,2,732.0583333,Employed,1
37,Male,6254.0475,6,2257.794167,Employed,1
54,Female,4660.005833,3,1682.881667,Employed,1
32,Male,2671.8125,9,1551.24,Employed,1
47,Female,4722.42,9,1313.425,Employed,1
19,Male,5662.455833,3,1412.3425,Self-Employed,1
35,Male,3404.438333,2,2539.093333,Self-Employed,1
59,Male,3999.145,4,1387.296667,Employed,1
46,Male,4185.026667,2,549.1125,Self-Employed,1
47,Female,3185.544167,7,2286.376667,Employed,1
26,Male,4977.0175,8,1495.935833,Self-Employed,1
40,Female,4015.481667,7,1692.83,Employed,1
50,Female,4691.0825,8,3006.315,Employed,1
56,Female,3057.301667,4,1649.5325,Unemployed,1
58,Male,3619.844167,2,1907.653333,Self-Employed,1
38,Male,5069.643333,7,684.2308333,Employed,1
35,Male,3700.625,4,1483.609167,Employed,1
45,Female,6325.371667,7,2174.605,Employed,1
43,Male,3667.121667,3,370.5216667,Employed,1
32,Female,4447.5225,1,1834.0375,Employed,1
55,Female,5332.405,10,1750.659167,Employed,1
37,Male,2393.709167,2,1701.0725,Self-Employed,1
55,Female,5744.896667,8,2898.393333,Employed,1
26,Female,3476.844167,7,838.675,Employed,1
42,Female,7364.415833,6,1779.9375,Employed,1
34,Female,3461.3575,9,1737.055833,Employed,1
18,Female,4397.355833,3,775.6216667,Self-Employed,1
31,Male,6094.304167,5,2463.579167,Self-Employed,1
47,Female,6674.2825,6,3603.894167,Employed,1
56,Female,6743.545833,4,1652.495,Employed,1
29,Female,5677.124167,4,2087.5175,Employed,1
36,Female,5446.745,3,1737.098333,Self-Employed,1
47,Female,4907.325,6,1072.0125,Self-Employed,1
26,Male,5139.618333,9,149.3666667,Employed,1
28,Female,3477.684167,2,1078.5225,Employed,1
56,Female,3143.918333,9,506.7016667,Self-Employed,1
57,Male,4162.448333,7,3086.751667,Employed,1
46,Male,3953.935833,8,1570.741667,Employed,1
46,Female,3600.131667,6,1378.400833,Unemployed,1
51,Female,5037.150833,8,2407.628333,Self-Employed,1
21,Male,5360.798333,0,731.8741667,Employed,1
38,Male,4277.175,8,1027.613333,Employed,1
41,Male,6013.579167,0,1723.393333,Employed,1
32,Female,2739.555,9,2523.974167,Employed,1
25,Male,3924.5925,10,2084.7375,Employed,1
49,Male,3270.639167,3,1873.604167,Employed,1
38,Female,4063.315833,8,2000.196667,Self-Employed,1
71,Female,6058.479167,9,808.3566667,Employed,1
56,Female,4955.181667,1,1705.065833,Employed,1
56,Male,2886.433333,1,771.9258333,Employed,1
25,Female,6484.2825,10,1734.235833,Employed,1
54,Female,5692.959167,7,1266.126667,Employed,1
34,Male,4894.289167,9,3782.818333,Self-Employed,1
54,Male,3883.561667,3,1633.421667,Employed,1
49,Female,2967.3675,7,496.4666667,Unemployed,1
54,Female,3701.408333,6,1554.85,Unemployed,1
57,Female,5527.6025,6,2099.465833,Employed,1
40,Female,6522.399167,7,3061.136667,Employed,1
51,Male,6095.720833,6,1175.456667,Unemployed,1
29,Male,3555.605,4,347.9766667,Unemployed,1
41,Male,2767.145,3,2347.364167,Employed,1
53,Female,4342.774167,8,516.1675,Employed,1
57,Female,1956.1175,2,1303.204167,Employed,1
31,Female,4570.626667,7,1451.983333,Unemployed,1
42,Male,3982.163333,2,1608.639167,Employed,1
53,Male,3584.120833,6,2240.97,Employed,1
52,Male,2173.2875,8,1096.971667,Self-Employed,1
29,Male,4808.666667,2,1438.559167,Employed,1
47,Female,3500.790833,1,1654.775,Employed,1
39,Male,1666.666667,6,1748.189167,Self-Employed,1
25,Male,4132.273333,9,2030.005,Employed,1
30,Female,6381.980833,0,2369.866667,Employed,1
29,Female,6243.240833,7,1993.861667,Employed,1
52,Female,3595.296667,3,2044.655,Employed,1
39,Female,3413.901667,5,348.1475,Employed,1
35,Male,4752.634167,9,1708.523333,Employed,1
37,Male,2918.685,3,2066.256667,Employed,1
43,Female,5124.266667,0,1089.7075,Self-Employed,1
22,Female,5700.333333,1,1117.4675,Employed,1
49,Female,4041.474167,3,1188.249167,Employed,1
32,Male,3912.074167,0,2113.678333,Employed,1
57,Male,3133.065833,4,1327.116667,Employed,1
59,Male,3883.568333,6,2423.301667,Employed,1
36,Female,5308.6475,3,1563.095,Employed,1
31,Male,3162.693333,7,1490.513333,Employed,1
27,Male,6032.5275,10,2288.8425,Employed,1
56,Female,4139.9575,9,3563.1875,Self-Employed,1
46,Male,3232.651667,6,956.4791667,Employed,1
33,Female,1666.666667,6,2098.418333,Employed,1
34,Female,5271.723333,5,1225.665833,Employed,1
53,Male,5087.721667,1,942.2608333,Employed,1
37,Male,3815.0075,1,1657.610833,Employed,1
55,Male,4250.405,6,1781.126667,Employed,1
55,Female,4811.590833,3,4098.478333,Employed,1
54,Female,2213.484167,9,1513.211667,Employed,1
62,Male,3505.350833,4,724.8508333,Employed,1
33,Male,5159.4975,1,1894.175833,Employed,1
52,Female,2598.805,7,0,Self-Employed,1
34,Male,4533.614167,3,1590.035833,Employed,1
30,Male,2470.939167,5,1680.020833,Employed,1
32,Female,4749.704167,7,2328.833333,Employed,1
38,Female,4122.115,9,2478.018333,Employed,1
48,Male,2147.751667,8,1247.025,Employed,1
52,Female,5622.590833,7,1541.155,Employed,1
31,Male,3248.4275,7,1028.2325,Self-Employed,1
57,Female,3153.850833,10,726.6141667,Employed,1
58,Male,4417.378333,3,1924.9125,Employed,1
54,Male,5602.463333,0,605.345,Self-Employed,1
27,Male,4243.766667,2,837.355,Employed,1
46,Male,4702.6875,7,2124.735833,Employed,1
47,Female,5033.048333,6,3167.858333,Employed,1
50,Male,4387.218333,6,582.01,Employed,1
48,Female,3707.881667,0,122.485,Employed,1
50,Male,3132.179167,7,1562.594167,Employed,1
53,Female,4274.346667,3,1679.748333,Self-Employed,1
56,Female,2826.4925,7,1848.8825,Employed,1
31,Female,1666.666667,6,1294.7325,Employed,1
37,Male,4712.366667,3,1499.4675,Employed,1
23,Male,2904.503333,8,37.45916667,Employed,1
49,Male,4940.609167,9,1359.2175,Employed,1
68,Male,6738.535833,7,1844.840833,Employed,1
28,Female,4192.659167,1,901.6866667,Employed,1
56,Female,3938.045833,7,1137.158333,Employed,1
29,Female,5885.2625,8,1632.255833,Employed,1
29,Male,3167.676667,0,1173.929167,Employed,1
23,Male,3563.2375,7,127.8558333,Employed,1
35,Female,2975.005833,4,1309.454167,Employed,1
36,Male,6197.515,0,1385.920833,Employed,1
28,Female,4570.515833,5,961.305,Unemployed,1
50,Male,3851.225,9,2438.06,Employed,1
32,Male,3801.9025,10,1391.020833,Employed,1
33,Male,2212.678333,6,1241.5325,Employed,1
57,Male,5270.554167,5,1791.213333,Unemployed,1
30,Female,4069.37,1,2308.958333,Self-Employed,1
57,Male,8158.050833,4,2356.03,Employed,1
56,Female,4540.1075,6,2633.2,Employed,1
33,Female,3226.9275,4,1245.028333,Employed,1
55,Female,3633.72,2,811.7766667,Self-Employed,1
45,Male,5602.224167,1,1718.609167,Employed,1
54,Male,4308.255,3,1755.975,Employed,1
53,Female,2368.819167,1,767.9058333,Self-Employed,1
53,Female,5315.7025,2,1520.5875,Self-Employed,1
48,Male,3331.486667,10,1999.431667,Employed,1
57,Female,6508.289167,4,1966.994167,Employed,1
25,Female,5516.726667,5,2086.906667,Employed,1
20,Female,5767.9375,10,1244.159167,Self-Employed,1
74,Male,4251.485833,6,1238.415833,Employed,1
37,Female,5232.634167,8,667.5408333,Employed,1
26,Male,3108.720833,3,1677.875,Employed,1
36,Female,3362.229167,4,1479.289167,Employed,1
48,Male,5454.1175,7,892.6733333,Self-Employed,1
18,Male,3662.105833,3,772.2266667,Employed,1
47,Male,2972.763333,1,1309.293333,Self-Employed,1
34,Female,4696.165833,6,2013.1975,Self-Employed,1
40,Female,6744.8225,1,2166.844167,Employed,1
59,Male,2832.250833,6,2464.943333,Employed,1
33,Female,4196.940833,7,3173.0075,Employed,1
41,Female,5931.9425,7,2088.465,Employed,1
27,Male,4067.115,8,786.6408333,Employed,1
46,Female,4732.131667,9,1452.545833,Self-Employed,1
37,Male,2838.675,5,1923.193333,Employed,1
53,Female,4702.050833,7,3390.188333,Employed,1
69,Female,3932.736667,6,501.8291667,Employed,1
48,Female,5650.899167,0,1816.595,Employed,1
30,Male,7403.620833,3,2364.859167,Employed,1
50,Male,4891.208333,4,1581.670833,Employed,1
18,Female,4573.911667,6,964.6391667,Employed,1
36,Female,4409.646667,9,2292.394167,Employed,1
31,Female,4589.771667,1,2476.714167,Employed,1
51,Male,3797.415,10,1655.579167,Employed,1
26,Female,4377.2425,1,1166.815,Employed,1
54,Female,5813.663333,5,367.6775,Employed,1
52,Male,5591.515,5,2019.9075,Employed,1
52,Male,5813.060833,1,861.8475,Employed,1
30,Male,4019.080833,1,1217.855,Employed,1
27,Male,1666.666667,1,1277.700833,Employed,1
20,Male,3406.889167,6,430.8466667,Employed,1
58,Male,5787.91,5,985.265,Employed,1
19,Female,4138.081667,2,721.8083333,Employed,1
37,Female,2917.539167,6,1322.934167,Unemployed,1
30,Male,3535.698333,8,1051.085833,Self-Employed,1
28,Male,5217.441667,0,310.8291667,Employed,1
43,Male,3868.001667,7,2710.450833,Employed,1
25,Female,3708.135833,3,1017.484167,Employed,1
56,Female,3676.969167,3,1893.684167,Employed,1
52,Male,3013.654167,6,2014.554167,Employed,1
27,Male,6185.886667,9,2659.238333,Employed,1
47,Male,3763.765833,8,984.4958333,Self-Employed,1
49,Female,5688.115,6,2576.755833,Employed,1
46,Female,6068.311667,7,1210.079167,Self-Employed,1
46,Female,5414.555,4,553.4483333,Self-Employed,1
32,Female,3627.141667,6,2270.114167,Employed,1
56,Female,4671.329167,5,2742.298333,Employed,1
38,Male,3037.039167,7,666.8958333,Employed,1
32,Female,4572.115833,6,2249.1,Employed,1
31,Male,2692.866667,4,1325.165833,Employed,1
29,Male,5651.265833,9,2319.465833,Employed,1
50,Female,3585.895,0,441.2583333,Unemployed,1
49,Male,4418.115833,3,614.3583333,Employed,1
48,Female,4520.776667,1,1020.104167,Unemployed,1
40,Male,3843.035833,8,1732.47,Employed,1
34,Male,4900.034167,7,1132.4325,Self-Employed,1
27,Female,3573.0375,3,2215.878333,Employed,1
28,Female,5255.788333,7,2522.4125,Employed,1
38,Female,6590.3275,5,2013.189167,Employed,1
29,Female,2916.2525,4,652.5858333,Employed,1
49,Female,3319.485833,9,2802.814167,Employed,1
29,Female,4809.051667,3,1162.37,Employed,1
25,Female,4391.144167,1,2425.348333,Self-Employed,1
44,Female,4604.954167,6,2978.111667,Employed,1
55,Male,4778.150833,10,2047.24,Employed,1
18,Male,4960.068333,4,419.8675,Self-Employed,1
30,Female,5553.791667,1,901.49,Employed,1
36,Male,3865.095,5,1525.730833,Self-Employed,1
39,Female,5007.384167,2,1732.978333,Employed,1
25,Male,6541.519167,7,2299.02,Employed,1
34,Female,4000.874167,10,2246.935833,Employed,1
50,Male,2948.505,5,1899,Employed,1
35,Male,5550.5175,4,1492.776667,Employed,1
29,Male,4016.19,4,1406.11,Employed,1
37,Male,5225.944167,9,2127.975,Employed,1
52,Male,3497.506667,4,1452.25,Employed,1
48,Male,4053.5,4,2568.426667,Unemployed,1
48,Female,4581.641667,7,1559.138333,Employed,1
27,Male,4404.791667,4,956.9483333,Self-Employed,1
36,Female,5053.481667,7,1034.190833,Employed,1
55,Male,3622.308333,1,851.0491667,Self-Employed,1
51,Female,4808.049167,8,1439.658333,Employed,1
55,Female,3842.233333,9,2694.77,Employed,1
59,Female,5090.18,7,995.7541667,Employed,1
48,Male,4935.875833,10,1823.73,Employed,1
53,Male,2997.368333,2,1119.425833,Self-Employed,1
51,Male,5524.144167,5,1449.7425,Employed,1
50,Male,3496.7125,6,408.2991667,Employed,1
41,Female,5176.739167,6,1482.885,Self-Employed,1
36,Female,4625.775833,4,1505.245833,Employed,1
57,Female,6464.396667,3,2116.906667,Employed,1
35,Male,3887.334167,1,1852.734167,Employed,1
54,Male,3730.020833,4,668.0066667,Employed,1
25,Male,4142.3925,2,2570.165,Employed,1
42,Male,3787.691667,7,1841.919167,Unemployed,1
53,Male,5166.594167,2,1831.995,Employed,1
45,Female,2849.563333,6,1235.2025,Self-Employed,1
56,Female,2831.913333,6,1848.168333,Employed,1
38,Male,5354.550833,9,2062.99,Employed,1
25,Male,6304.933333,6,210.92,Employed,1
52,Male,4036.105,4,1217.699167,Employed,1
45,Male,3955.639167,8,1454.210833,Employed,1
29,Female,4254.231667,5,1880.1425,Employed,1
57,Male,5619.014167,1,2661.0925,Employed,1
26,Female,3007.475,6,1023.549167,Self-Employed,1
37,Female,4464.6275,9,1251.698333,Employed,1
62,Female,5385.663333,4,1239.555,Unemployed,1
71,Male,4793.034167,3,998.7266667,Employed,1
48,Female,4403.643333,1,1377.345,Employed,1
27,Male,5417.974167,2,2309.001667,Employed,1
54,Female,5014.010833,6,2023.178333,Employed,1
18,Male,3349.071667,1,248.415,Employed,1
55,Female,1878.375833,9,1198.885,Self-Employed,1
38,Male,4805.67,8,1392.0925,Employed,1
37,Female,5883.74,6,3062.383333,Self-Employed,1
44,Female,3994.855833,8,1437.665,Employed,1
56,Male,5357.76,1,0,Self-Employed,1
36,Male,6182.014167,5,0.925833333,Unemployed,1
72,Female,5810.31,6,1695.025,Employed,1
30,Male,6216.6225,8,2178.1425,Employed,1
53,Female,5094.325833,8,1979.546667,Employed,1
27,Female,4260.958333,3,1806.308333,Unemployed,1
43,Male,2164.209167,9,2635.216667,Employed,1
57,Male,3859.088333,1,1217.0075,Employed,1
43,Female,3112.608333,9,2412.425833,Employed,1
47,Male,6880.345,10,306.6541667,Employed,1
19,Male,3946.809167,2,912.5433333,Employed,1
31,Male,4320.6725,7,160.7991667,Employed,1
35,Male,4856.023333,0,1437.629167,Employed,1
44,Female,4221.17,4,1628.115833,Employed,1
53,Female,6285.480833,5,1761.750833,Employed,1
51,Female,4409.925833,9,893.7058333,Self-Employed,1
59,Male,3238.578333,7,1508.1325,Self-Employed,1
63,Male,2516.638333,5,418.7941667,Employed,1
45,Male,3401.955,8,2802.690833,Employed,1
36,Female,4120.370833,10,1413.645,Employed,1
41,Male,3630.039167,0,1259.261667,Employed,1
27,Female,2408.77,1,631.4608333,Employed,1
22,Male,4062.785,8,728.6775,Employed,1
33,Male,2285.765833,3,753.15,Unemployed,1
41,Female,5116.736667,1,1610.1075,Employed,1
30,Male,4269.716667,4,2026.36,Employed,1
56,Male,2344.7275,6,2283.0625,Employed,1
34,Female,3226.470833,1,0,Employed,1
25,Female,4565.635,6,2173.946667,Employed,1
46,Male,5842.23,9,1202.390833,Employed,1
53,Male,1822.700833,4,1177.9875,Employed,1
20,Male,4310.449167,2,1150.19,Employed,1
36,Female,3966.500833,4,909.3583333,Employed,1
48,Female,4433.1625,8,2368.580833,Employed,1
57,Female,3226.705,8,1685.996667,Employed,1
31,Male,3767.849167,6,2792.513333,Self-Employed,1
46,Female,3171.634167,4,406.2258333,Employed,1
54,Male,5511.675833,8,557.7458333,Self-Employed,1
40,Female,4193.305833,6,0,Employed,1
51,Female,6543.155,8,1083.820833,Employed,1
29,Female,4090.840833,6,1801.415833,Employed,1
36,Female,3281.158333,8,1752.3825,Employed,1
25,Male,2274.523333,6,1791.118333,Self-Employed,1
39,Female,2186.496667,10,2335.9625,Employed,1
35,Female,4500.575,5,1866.356667,Employed,1
31,Female,4802.573333,6,2277.545,Employed,1
25,Male,2190.178333,2,89.365,Employed,1
31,Female,5285.464167,6,1926.2425,Employed,1
54,Female,3562.84,6,676.8625,Employed,1
35,Male,4350.158333,2,1335.564167,Unemployed,1
27,Female,6181.9425,1,2111.970833,Employed,1
55,Female,5287.715833,6,1742.578333,Unemployed,1
50,Male,3831.003333,8,957.05,Self-Employed,1
37,Male,3052.676667,5,1671.894167,Self-Employed,1
37,Male,1666.666667,2,390.3875,Employed,1
58,Male,3267.725,7,2625.2225,Employed,1
35,Male,3902.754167,1,1495.596667,Employed,1
52,Female,4002.595833,2,1227.89,Employed,1
52,Male,4262.731667,2,1230.353333,Unemployed,1
56,Male,3885.596667,2,1029.844167,Self-Employed,1
42,Male,3354.163333,4,2396.811667,Self-Employed,1
37,Male,4377.485,1,1075.474167,Self-Employed,1
39,Male,4719.0925,4,2203.829167,Employed,1
48,Female,2803.6675,5,1347.956667,Employed,1
58,Female,5930.3325,5,20.03083333,Employed,1
20,Female,4043.431667,4,1191.405,Employed,1
47,Male,4190.228333,8,684.0766667,Self-Employed,1
42,Female,5051.935,2,1694.919167,Employed,1
23,Female,4458.186667,5,674.66,Employed,1
48,Female,5358.0875,1,2438.3125,Employed,1
46,Female,4525.571667,1,1590.77,Employed,1
54,Male,3401.12,6,1518.67,Employed,1
52,Female,4618.545833,6,2213.243333,Self-Employed,1
37,Female,4302.366667,6,1649.9175,Employed,1
27,Male,4125.129167,10,1024,Employed,1
62,Female,3906.520833,1,188.3583333,Employed,1
56,Female,4005.995,1,1094.958333,Employed,1
40,Female,1814.355,0,1152.323333,Unemployed,1
27,Male,4282.7225,5,1379.044167,Employed,1
36,Female,4366.4875,7,2239.944167,Employed,1
54,Female,2882.0725,1,1155.8475,Employed,1
34,Male,5748.801667,10,1619.1325,Employed,1
58,Female,3083.948333,8,2653.3225,Employed,1
25,Male,5378.488333,3,1951.520833,Employed,1
32,Female,4700.66,1,1616.635,Self-Employed,1
34,Male,3358.8825,2,1165.046667,Employed,1
34,Female,6385.805,1,1138.974167,Employed,1
50,Male,2674.620833,1,957.8225,Employed,1
48,Male,5315.609167,5,1215.8275,Employed,1
29,Female,5417.394167,3,2296.388333,Self-Employed,1
35,Male,3328.391667,4,1481.76,Unemployed,1
20,Male,5907.248333,10,541.8558333,Employed,1
59,Male,3854.108333,7,3140.140833,Self-Employed,1
41,Female,4527.533333,10,1933.304167,Self-Employed,1
30,Female,4492.069167,1,494.2141667,Unemployed,1
33,Male,3998.780833,4,1298.459167,Employed,1
29,Male,5158.5275,1,3087.16,Employed,1
29,Female,5797.091667,7,2480.034167,Employed,1
28,Male,5457.349167,4,1142.788333,Employed,1
54,Male,5575.048333,5,1435.405,Employed,1
59,Male,2802.958333,4,803.0758333,Employed,1
54,Female,3653.149167,0,1497.115833,Self-Employed,1
58,Female,2784.535833,3,1636.175,Employed,1
42,Male,5141.2425,10,1043.253333,Employed,1
31,Male,5804.5525,6,27.22916667,Employed,1
49,Female,5911.271667,7,1648.9625,Employed,1
25,Male,3905.139167,4,1874.515,Employed,1
29,Male,2062.369167,2,1394.439167,Employed,1
47,Male,3159.329167,1,1770.626667,Self-Employed,1
57,Female,5372.730833,2,2929.5375,Employed,1
39,Female,6186.145,8,1984.778333,Employed,1
32,Male,2623.730833,7,1355.526667,Employed,1
56,Male,3426.086667,6,1249.835,Employed,1
53,Female,4133.659167,5,1525.123333,Employed,1
40,Female,4516.868333,9,3030.616667,Employed,1
55,Female,3154.6625,1,1513.915833,Employed,1
53,Female,4696.743333,3,1650.171667,Employed,1
25,Male,3574.3675,4,1264.738333,Employed,1
28,Male,4148.601667,8,2582.485833,Self-Employed,1
36,Female,4849.521667,10,3299.864167,Employed,1
55,Male,4174.694167,2,2042.1775,Employed,1
42,Female,3621.184167,9,1735.644167,Self-Employed,1
34,Female,4029.654167,8,1697.319167,Employed,1
35,Male,4056.213333,2,0,Employed,1
41,Male,3704.1525,4,2287.625833,Employed,1
30,Male,3843.171667,4,1778.471667,Employed,1
25,Male,6164.975833,10,2023.618333,Employed,1
32,Female,4867.815833,2,1073.781667,Employed,1
28,Female,3797.316667,8,1346.285833,Unemployed,1
49,Male,5037.86,3,1324.145833,Self-Employed,1
38,Male,3749.3925,7,2518.019167,Employed,1
36,Female,5633.0725,4,1351.033333,Employed,1
51,Female,4032.539167,8,2025.718333,Employed,1
28,Male,4726.3125,8,603.5975,Employed,1
34,Male,2203.071667,9,1559.545,Employed,1
28,Female,2758.2075,1,1123.604167,Employed,1
27,Male,2674.26,7,0,Employed,1
45,Male,6332.31,4,2252.619167,Employed,1
47,Male,6955.791667,6,2111.005833,Unemployed,1
46,Male,4964.230833,4,1804.503333,Unemployed,1
71,Male,4792.7225,5,514.985,Employed,1
59,Female,1915.344167,10,1263.6525,Self-Employed,1
37,Female,3181.936667,7,790.65,Employed,1
59,Male,3390.6075,4,0,Employed,1
31,Female,3956.486667,1,1477.411667,Employed,1
29,Female,3576.553333,2,1548.535,Employed,1
53,Male,1692.541667,10,1779.635833,Employed,1
59,Male,5101.554167,9,2273.765833,Employed,1
47,Male,2825.7375,9,2198.005,Employed,1
25,Female,4465.725,10,1882.308333,Employed,1
26,Female,6759.27,2,2662.9425,Employed,1
42,Female,3017.435833,4,400.8583333,Employed,1
44,Female,1666.666667,7,2087.151667,Employed,1
51,Female,5542.865833,4,633.6983333,Employed,1
48,Female,6614.600833,4,414.2741667,Self-Employed,1
34,Male,2629.73,6,1045.048333,Employed,1
19,Female,4787.540833,6,1115.3825,Employed,1
57,Male,4034.230833,5,1154.550833,Self-Employed,1
50,Female,7472.095833,6,953.0425,Employed,1
28,Female,2287.954167,6,1156.971667,Employed,1
32,Female,4483.840833,2,2598.86,Employed,1
25,Male,4751.283333,7,1677.535833,Employed,1
53,Male,5523.899167,0,1517.290833,Employed,1
38,Male,4289.145833,4,1574.995833,Employed,1
23,Female,3677.105833,6,1042.356667,Employed,1
50,Male,4503.075,3,2762.923333,Employed,1
39,Female,3737.676667,7,1842.08,Self-Employed,1
42,Female,4943.631667,6,1532.984167,Employed,1
29,Female,4638.0425,7,786.9675,Employed,1
57,Male,4130.088333,6,1371.928333,Self-Employed,1
35,Female,5574.229167,5,639.6408333,Employed,1
50,Male,5744.068333,4,3058.269167,Employed,1
57,Female,3034.501667,6,2686.624167,Employed,1
30,Female,3349.458333,5,1501.983333,Employed,1
41,Male,5884.714167,0,274.025,Employed,1
41,Male,8088.8525,3,2057.481667,Employed,1
48,Female,5486.7375,7,1256.7025,Employed,1
47,Male,4098.049167,6,856.0291667,Unemployed,1
47,Female,4523.609167,9,2005.518333,Employed,1
35,Male,4818.07,2,1522.809167,Self-Employed,1
28,Female,4973.185833,5,2198.8975,Employed,1
41,Female,4861.1725,1,1613.688333,Employed,1
45,Female,4278.6425,6,457.56,Employed,1
58,Female,3923.031667,5,1642.32,Self-Employed,1
42,Male,5583.879167,9,2312.595833,Employed,1
59,Female,4908.6125,2,795.3925,Employed,1
42,Male,1666.666667,0,1644.7825,Employed,1
64,Male,4986.5425,9,1146.241667,Unemployed,1
50,Female,4410.086667,6,2289.150833,Self-Employed,1
45,Male,4143.280833,9,1692.91,Self-Employed,1
46,Male,3681.018333,6,2241.728333,Employed,1
31,Female,5571.8075,8,2573.091667,Employed,1
51,Female,5351.075,4,2243.015833,Employed,1
43,Female,3200.569167,8,1894.265,Employed,1
30,Male,4675.481667,9,834.8233333,Employed,1
25,Female,2952.095833,6,1664.345,Employed,1
28,Female,2442.144167,2,1222.425,Employed,1
50,Male,3383.27,3,1379.946667,Self-Employed,1
21,Female,5244.658333,2,1354.555,Self-Employed,1
52,Male,5358.073333,3,850.0616667,Employed,1
22,Male,4808.023333,3,35.55083333,Employed,1
18,Female,5073.036667,6,1109.880833,Employed,1
37,Female,4811.889167,6,1827.815833,Self-Employed,1
58,Male,3364.815,4,543.1858333,Self-Employed,1
37,Male,4706.57,6,1679.735,Self-Employed,1
50,Male,5052.046667,5,1992.606667,Employed,1
32,Female,4605.976667,2,2639.591667,Employed,1
44,Male,5504.354167,3,1063.3625,Self-Employed,1
35,Female,4133.515,4,1129.716667,Employed,1
45,Female,3064.323333,8,0,Employed,1
48,Female,3962.833333,0,2655.120833,Employed,1
